easting,northing,vs30,uncertainty,source,station,q
1573028.4776921764,5189701.55449104,211.08961,0.20000000298023224,mcgann,,
1568397.2710473419,5187903.67390393,196.15175,0.20000000298023224,mcgann,,
1569240.69478446,5188294.54126711,180.34431,0.20000000298023224,mcgann,,
1569440.62105326,5188176.088872762,169.80043,0.20000000298023224,mcgann,,
1571136.9671744509,5188646.935339289,169.24567,0.20000000298023224,mcgann,,
1571955.1579766308,5188346.560103267,224.0926,0.20000000298023224,mcgann,,
1572996.0104908755,5188087.172451112,208.86227,0.20000000298023224,mcgann,,
1568529.2427205287,5186835.576329761,188.72357,0.20000000298023224,mcgann,,
1568933.3375439332,5186925.550267451,180.70593,0.20000000298023224,mcgann,,
1570437.0037716555,5187492.862497028,164.42683,0.20000000298023224,mcgann,,
1571122.7446913265,5187294.948631154,153.5902,0.20000000298023224,mcgann,,
1571986.1590604847,5187509.380068813,212.03627,0.20000000298023224,mcgann,,
1573055.0000191694,5187259.991061951,203.15843,0.20000000298023224,mcgann,,
1576067.3295333374,5186775.219554484,197.7501,0.20000000298023224,mcgann,,
1566217.3854512682,5185871.8931574635,193.12628,0.20000000298023224,mcgann,,
1566699.9550842592,5185855.908027918,180.80817,0.20000000298023224,mcgann,,
1568246.1160728098,5186110.8424757505,196.24046,0.20000000298023224,mcgann,,
1568876.8740017593,5186224.312992756,167.61502,0.20000000298023224,mcgann,,
1570057.919457691,5186415.763913329,200.342,0.20000000298023224,mcgann,,
1572998.0399418497,5186200.898124523,206.71942,0.20000000298023224,mcgann,,
1573938.4184973934,5186507.794261447,204.40501,0.20000000298023224,mcgann,,
1575071.9791033647,5186235.416710868,182.8317,0.20000000298023224,mcgann,,
1576021.8547530558,5186255.922391191,180.39212,0.20000000298023224,mcgann,,
1576885.5126080522,5186274.428020127,210.05858,0.20000000298023224,mcgann,,
1565528.1555478235,5185394.056330898,199.78098,0.20000000298023224,mcgann,,
1566147.1755544194,5185342.088158322,209.0795,0.20000000298023224,mcgann,,
1566967.3669808132,5185370.593737627,185.62395,0.20000000298023224,mcgann,,
1568315.847365339,5185778.468773409,174.33195,0.20000000298023224,mcgann,,
1569333.730084889,5184918.316112064,160.8721,0.20000000298023224,mcgann,,
1570052.9422835691,5185444.132469741,174.48625,0.20000000298023224,mcgann,,
1573159.991621694,5185410.206304402,203.47551,0.20000000298023224,mcgann,,
1574095.127774738,5185325.755604096,192.23134,0.20000000298023224,mcgann,,
1574897.821148393,5184855.9528319305,180.71045,0.20000000298023224,mcgann,,
1576013.1245567587,5185205.834580038,192.99062,0.20000000298023224,mcgann,,
1577006.9822656414,5185051.912363121,207.14272,0.20000000298023224,mcgann,,
1577619.7329373185,5185383.291092502,196.05266,0.20000000298023224,mcgann,,
1566939.1575533503,5184260.007782846,176.61682,0.20000000298023224,mcgann,,
1567996.2588374498,5184203.05361379,163.80719,0.20000000298023224,mcgann,,
1569174.301987556,5184479.97841938,176.74574,0.20000000298023224,mcgann,,
1570180.4298752698,5183919.715828715,184.84416,0.20000000298023224,mcgann,,
1571049.097688746,5183785.288185783,175.94011,0.20000000298023224,mcgann,,
1572402.8112203386,5184236.145195967,212.24277,0.20000000298023224,mcgann,,
1573013.0665369548,5184542.039546002,224.1679,0.20000000298023224,mcgann,,
1573882.4904189822,5183868.818970839,186.20279,0.20000000298023224,mcgann,,
1575032.5301750454,5184219.704469587,188.69041,0.20000000298023224,mcgann,,
1576173.576947583,5184284.700333585,185.18176,0.20000000298023224,mcgann,,
1577086.9632276879,5184274.221659307,198.97255,0.20000000298023224,mcgann,,
1577648.4827121324,5184641.585813422,205.02011,0.20000000298023224,mcgann,,
1563017.6541048905,5183242.7846394805,205.54071,0.20000000298023224,mcgann,,
1567063.905431108,5182738.581094413,217.57079,0.20000000298023224,mcgann,,
1568056.7655219676,5183149.9523633085,189.98212,0.20000000298023224,mcgann,,
1569038.3860283128,5183284.428423216,175.0102,0.20000000298023224,mcgann,,
1569931.2920819607,5183305.943811552,175.46123,0.20000000298023224,mcgann,,
1571127.0796999214,5183305.974115042,181.4351,0.20000000298023224,mcgann,,
1572011.2371503373,5183257.514326341,179.6756,0.20000000298023224,mcgann,,
1572950.1120399807,5183603.901945861,198.22249,0.20000000298023224,mcgann,,
1573932.9843191023,5183259.557706421,179.88855,0.20000000298023224,mcgann,,
1575099.2744308438,5183231.593637835,168.28813,0.20000000298023224,mcgann,,
1576051.3946250987,5183311.581922003,197.12643,0.20000000298023224,mcgann,,
1577035.5031844205,5183235.632623497,185.68855,0.20000000298023224,mcgann,,
1578143.0651568624,5182889.79281413,200.6321,0.20000000298023224,mcgann,,
1563146.8815683885,5182508.057330235,225.3846,0.20000000298023224,mcgann,,
1565315.0862370427,5182099.772101264,196.90247,0.20000000298023224,mcgann,,
1566241.9832921457,5182210.75702059,194.0663,0.20000000298023224,mcgann,,
1566951.7091904203,5182382.212085507,234.88411,0.20000000298023224,mcgann,,
1568237.2294027365,5182066.367701101,209.39555,0.20000000298023224,mcgann,,
1569000.43162594,5182222.33118586,175.15967,0.20000000298023224,mcgann,,
1570017.2964733667,5181985.950964778,181.90968,0.20000000298023224,mcgann,,
1571062.883645633,5182235.884172941,192.48439,0.20000000298023224,mcgann,,
1572072.2392422974,5182267.898665312,193.92052,0.20000000298023224,mcgann,,
1573052.3552423392,5182263.925262928,194.36453,0.20000000298023224,mcgann,,
1574117.9373705545,5182185.981922524,174.83815,0.20000000298023224,mcgann,,
1575020.828871535,5182222.488890744,186.09575,0.20000000298023224,mcgann,,
1576047.4195922331,5182247.50260057,190.12892,0.20000000298023224,mcgann,,
1577028.0257968118,5182299.004736084,175.56184,0.20000000298023224,mcgann,,
1578147.5764295908,5182239.552978821,194.35391,0.20000000298023224,mcgann,,
1578442.7115338128,5182030.1432131445,206.63222,0.20000000298023224,mcgann,,
1566237.7704901667,5181166.648257459,205.02385,0.20000000298023224,mcgann,,
1567040.9680754805,5181096.698749149,209.74026,0.20000000298023224,mcgann,,
1568019.0892670683,5181255.1685680775,201.10071,0.20000000298023224,mcgann,,
1569094.9267373143,5181216.717500045,212.45985,0.20000000298023224,mcgann,,
1570023.3189605856,5181176.261741738,178.22583,0.20000000298023224,mcgann,,
1570998.935102765,5181326.732962422,178.19048,0.20000000298023224,mcgann,,
1572099.0047018235,5181344.757488279,184.15288,0.20000000298023224,mcgann,,
1573142.0951913306,5181330.791643512,166.53557,0.20000000298023224,mcgann,,
1574013.5015562084,5181311.3224174995,193.4582,0.20000000298023224,mcgann,,
1575046.8442862213,5181200.8924621055,192.20518,0.20000000298023224,mcgann,,
1576113.1618921743,5181466.313938245,192.2851,0.20000000298023224,mcgann,,
1576744.9084052632,5181471.327617008,186.39116,0.20000000298023224,mcgann,,
1577963.4232822093,5181214.959398292,177.975,0.20000000298023224,mcgann,,
1578765.106946876,5180836.130651141,199.13791,0.20000000298023224,mcgann,,
1565352.6442929914,5180105.017689117,167.33095,0.20000000298023224,mcgann,,
1566417.9724559034,5180598.867226989,177.344,0.20000000298023224,mcgann,,
1567358.8799590133,5180163.0616253875,183.57124,0.20000000298023224,mcgann,,
1567979.3880036338,5180280.537522836,161.97495,0.20000000298023224,mcgann,,
1569274.8774164103,5180602.95797327,194.67313,0.20000000298023224,mcgann,,
1570145.5542195346,5180168.653201323,169.15259,0.20000000298023224,mcgann,,
1571020.7121085161,5180194.671315091,182.5936,0.20000000298023224,mcgann,,
1571824.3908441144,5180400.616366018,202.78473,0.20000000298023224,mcgann,,
1573253.8425407857,5179918.847731014,180.94688,0.20000000298023224,mcgann,,
1573943.0593466046,5180253.236457409,184.28987,0.20000000298023224,mcgann,,
1575376.7408020599,5180163.311912646,183.86073,0.20000000298023224,mcgann,,
1575958.5129524223,5179973.903238802,184.41458,0.20000000298023224,mcgann,,
1578308.2966824716,5180655.192578248,202.84523,0.20000000298023224,mcgann,,
1578886.0804510878,5179880.019717246,180.0788,0.20000000298023224,mcgann,,
1559817.5190981424,5178618.352900959,245.63452,0.20000000298023224,mcgann,,
1563186.2473293184,5179146.2962032175,216.77225,0.20000000298023224,mcgann,,
1563593.09743015,5179088.33318659,204.01785,0.20000000298023224,mcgann,,
1566353.2946997185,5179332.342382424,202.59218,0.20000000298023224,mcgann,,
1567197.4791220669,5179161.936061406,181.45425,0.20000000298023224,mcgann,,
1568587.9414011498,5179231.4594075605,173.18083,0.20000000298023224,mcgann,,
1569140.9822375027,5179094.531944501,157.58362,0.20000000298023224,mcgann,,
1570047.6231743023,5179274.494754676,183.03934,0.20000000298023224,mcgann,,
1571124.4508167251,5179317.015066743,174.77376,0.20000000298023224,mcgann,,
1572074.5793247747,5179261.068318557,153.29865,0.20000000298023224,mcgann,,
1573030.9517129483,5179256.10103775,173.71118,0.20000000298023224,mcgann,,
1573958.335626678,5179190.655789797,191.93857,0.20000000298023224,mcgann,,
1574862.2199708482,5179357.117178477,190.59962,0.20000000298023224,mcgann,,
1575916.5489939677,5179300.670384625,178.21489,0.20000000298023224,mcgann,,
1579113.253449197,5179254.279082403,197.86664,0.20000000298023224,mcgann,,
1559777.2859432776,5178573.867272668,244.03906,0.20000000298023224,mcgann,,
1563830.028245079,5178624.014723533,182.00475,0.20000000298023224,mcgann,,
1565454.9483091396,5177826.376894782,224.42552,0.20000000298023224,mcgann,,
1566126.4295130833,5178135.286283833,183.78494,0.20000000298023224,mcgann,,
1566998.8480514993,5178085.3379993,160.11989,0.20000000298023224,mcgann,,
1567969.7360993216,5177800.983370038,177.48816,0.20000000298023224,mcgann,,
1569000.575356458,5178076.91802382,150.79477,0.20000000298023224,mcgann,,
1570089.8968842968,5178175.92103462,172.86806,0.20000000298023224,mcgann,,
1571130.7373114533,5178216.943185368,165.74644,0.20000000298023224,mcgann,,
1572089.1087003136,5178241.967399763,170.23106,0.20000000298023224,mcgann,,
1573142.1913113052,5178246.002003171,194.69577,0.20000000298023224,mcgann,,
1574007.595201174,5178290.513223327,196.95844,0.20000000298023224,mcgann,,
1575037.6899509681,5178076.631578475,177.54152,0.20000000298023224,mcgann,,
1575644.6919640647,5178199.601717292,184.11772,0.20000000298023224,mcgann,,
1579343.4288252292,5178507.588732034,196.91728,0.20000000298023224,mcgann,,
1563475.9852802912,5176980.611822882,183.82162,0.20000000298023224,mcgann,,
1564067.0050119173,5177138.0784246735,178.52142,0.20000000298023224,mcgann,,
1565031.6188632303,5177602.444278758,200.41577,0.20000000298023224,mcgann,,
1566285.6582767165,5177209.143219218,185.90192,0.20000000298023224,mcgann,,
1567074.3526852245,5177283.146303941,179.78906,0.20000000298023224,mcgann,,
1568173.182106714,5177199.722188505,177.33463,0.20000000298023224,mcgann,,
1569030.6015845055,5177130.783886404,170.28088,0.20000000298023224,mcgann,,
1570182.1472449764,5177233.290173235,192.90164,0.20000000298023224,mcgann,,
1570980.579371915,5177339.279786186,164.5333,0.20000000298023224,mcgann,,
1571963.4448321806,5177247.3528243955,181.6769,0.20000000298023224,mcgann,,
1573029.0186631428,5177332.358389834,173.75996,0.20000000298023224,mcgann,,
1573963.8995609195,5177220.93575194,196.77559,0.20000000298023224,mcgann,,
1574788.3113200075,5177442.3761005625,185.47987,0.20000000298023224,mcgann,,
1575987.5840031435,5177262.988076574,198.32352,0.20000000298023224,mcgann,,
1576340.9429967094,5177197.526393313,192.25317,0.20000000298023224,mcgann,,
1578566.030920073,5177344.539139815,184.4749,0.20000000298023224,mcgann,,
1578854.1648797214,5177271.5777561,174.67438,0.20000000298023224,mcgann,,
1562915.0000950047,5175873.498811925,181.53586,0.20000000298023224,mcgann,,
1564120.0252483105,5176278.902386564,184.4472,0.20000000298023224,mcgann,,
1564533.110808543,5176443.858711835,181.45413,0.20000000298023224,mcgann,,
1566043.0683925038,5175729.195105994,189.27417,0.20000000298023224,mcgann,,
1566804.5078303767,5176118.579601952,162.03189,0.20000000298023224,mcgann,,
1567989.5429605485,5176277.068868089,155.14278,0.20000000298023224,mcgann,,
1569476.7169777171,5176182.169480403,174.45598,0.20000000298023224,mcgann,,
1570103.9657845746,5176303.148728642,240.81691,0.20000000298023224,mcgann,,
1571027.3597260136,5176115.260062354,156.58267,0.20000000298023224,mcgann,,
1571626.353809231,5176586.5992528675,198.42905,0.20000000298023224,mcgann,,
1572805.3831934563,5176648.6201503705,164.72057,0.20000000298023224,mcgann,,
1574053.8777817702,5176825.096216118,192.37817,0.20000000298023224,mcgann,,
1574993.0146105364,5176429.787600026,164.39864,0.20000000298023224,mcgann,,
1576341.4648410797,5176543.789597266,164.68033,0.20000000298023224,mcgann,,
1579021.1109204441,5176789.279702523,174.46432,0.20000000298023224,mcgann,,
1561322.6604971115,5174664.868836913,232.82343,0.20000000298023224,mcgann,,
1562703.851907727,5175431.153428601,193.78465,0.20000000298023224,mcgann,,
1563093.4689622202,5175158.773751177,201.62637,0.20000000298023224,mcgann,,
1563926.1596875465,5175042.357425827,190.59781,0.20000000298023224,mcgann,,
1564889.778219232,5175339.790690942,177.89551,0.20000000298023224,mcgann,,
1566088.0714554521,5175301.859721712,169.16005,0.20000000298023224,mcgann,,
1567655.9735371335,5175152.986378456,221.14156,0.20000000298023224,mcgann,,
1569073.6580122532,5175422.946496481,153.90182,0.20000000298023224,mcgann,,
1571374.7489076422,5175474.525812894,233.53943,0.20000000298023224,mcgann,,
1574998.2855252572,5175804.038406919,244.34302,0.20000000298023224,mcgann,,
1575504.8379165928,5175608.635677272,249.64885,0.20000000298023224,mcgann,,
1560931.3311345337,5174220.512428393,258.795,0.20000000298023224,mcgann,,
1562542.712609532,5174473.502087315,201.10997,0.20000000298023224,mcgann,,
1563271.6829903438,5174553.508808283,180.46858,0.20000000298023224,mcgann,,
1563800.013921546,5173959.758252967,188.00557,0.20000000298023224,mcgann,,
1565276.1835150472,5174281.709736318,199.88303,0.20000000298023224,mcgann,,
1565945.161363037,5174586.125830765,175.35133,0.20000000298023224,mcgann,,
1557552.641524119,5173199.196488947,245.09045,0.20000000298023224,mcgann,,
1563202.5313010134,5173218.505888933,185.40617,0.20000000298023224,mcgann,,
1563929.7594310096,5173130.077721728,192.32985,0.20000000298023224,mcgann,,
1565161.0326151848,5173232.103048449,172.48814,0.20000000298023224,mcgann,,
1568008.9522704151,5172784.9189200895,166.75334,0.20000000298023224,mcgann,,
1564566.589393452,5171813.611629222,209.08069,0.20000000298023224,mcgann,,
1567984.9625023766,5172768.923887136,169.70062,0.20000000298023224,mcgann,,
1564598.5790447323,5171779.626353682,193.36916,0.20000000298023224,mcgann,,
1564399.3359818358,5168806.751789694,195.49962,0.20000000298023224,mcgann,,
1559772.9286060631,5167676.871448638,193.259,0.20000000298023224,mcgann,,
1564229.4531774144,5168015.544819772,187.71959,0.20000000298023224,mcgann,,
1564609.5257079694,5168479.390857642,196.85495,0.20000000298023224,mcgann,,
1559664.9800475277,5167525.920201191,191.52373,0.20000000298023224,mcgann,,
1559845.9126189472,5167514.937120711,191.06586,0.20000000298023224,mcgann,,
1564107.8030530151,5167228.339523436,171.10716,0.20000000298023224,mcgann,,
1560535.7788321208,5165770.142683847,190.72363,0.20000000298023224,mcgann,,
1562714.9452354754,5165754.3084694985,192.32352,0.20000000298023224,mcgann,,
1564048.416256005,5165931.83520516,173.7898,0.20000000298023224,mcgann,,
1560212.475678685,5164800.984079755,196.1064,0.20000000298023224,mcgann,,
1562317.111936685,5165570.8497614935,199.878,0.20000000298023224,mcgann,,
1563316.4940097919,5165325.51665105,194.25891,0.20000000298023224,mcgann,,
1563932.4986431974,5165411.527935925,189.37384,0.20000000298023224,mcgann,,
1559690.2221282406,5164191.1732867295,195.639,0.20000000298023224,mcgann,,
1559710.9633340172,5164202.670597301,178.59323,0.20000000298023224,mcgann,,
1561993.7227147245,5185420.928074692,434.84964,0.20000000298023224,wotherspoon,,
1569283.7643841682,5180330.12000416,196.77225,0.20000000298023224,wotherspoon,,
1571514.6624899185,5179368.483592648,177.0,0.20000000298023224,wotherspoon,,
1569904.7687914309,5179601.260845867,206.0,0.20000000298023224,wotherspoon,,
1569649.675355343,5176302.72341664,204.7873,0.20000000298023224,wotherspoon,,
1575924.7100692305,5183441.0036359215,206.9574,0.20000000298023224,wotherspoon,,
1576539.7585781163,5174757.696063099,352.19974,0.20000000298023224,wotherspoon,,
1572761.3175757844,5197323.574173081,257.03793,0.20000000298023224,wotherspoon,,
1578283.9296798173,5182861.841601541,189.55527,0.20000000298023224,wotherspoon,,
1577200.3583561452,5184128.807070609,211.6987,0.20000000298023224,wotherspoon,,
1568217.8104138614,5184378.35469376,187.0,0.20000000298023224,wotherspoon,,
1574364.652786287,5180744.150470195,196.0,0.20000000298023224,wotherspoon,,
1570514.387148881,5181156.69008769,154.14084,0.20000000298023224,wotherspoon,,
1564805.8163567402,5179549.378430325,285.50006,0.20000000298023224,wotherspoon,,
1572789.4676658586,5183011.326172911,210.0897,0.20000000298023224,wotherspoon,,
1568766.1217071093,5187192.335739727,226.0,0.20000000298023224,wotherspoon,,
1577731.7621967334,5171954.9795430675,792.0,0.20000000298023224,wotherspoon,,
1572133.9387879253,5178976.225699425,288.4399,0.20000000298023224,wotherspoon,,
1572136.3989966968,5178977.506892676,261.2663,0.20000000298023224,wotherspoon,,
1572102.1127103795,5178921.864690316,200.986,0.20000000298023224,wotherspoon,,
1572001.3060443234,5178854.930180938,194.50923,0.20000000298023224,wotherspoon,,
1571935.828687079,5178888.973779603,197.31319,0.20000000298023224,wotherspoon,,
1577786.1674073767,5180826.653769728,189.74574,0.20000000298023224,wotherspoon,,
1574604.4126879738,5182886.663725316,205.15024,0.20000000298023224,wotherspoon,,
1572955.5037058159,5183132.315208591,203.56152,0.20000000298023224,wotherspoon,,
1571929.504183277,5197002.855391425,217.49422,0.20000000298023224,wotherspoon,,
1572452.6532735734,5183028.172913013,174.0,0.20000000298023224,wotherspoon,,
1574701.4570025713,5182665.0316694975,180.1373,0.20000000298023224,wotherspoon,,
1575766.6800251252,5183820.458124265,177.37747,0.20000000298023224,wotherspoon,,
1570313.3304984542,5180888.897557003,187.54004,0.20000000298023224,wotherspoon,,
1568658.3036197242,5180927.989214693,175.0,0.20000000298023224,wotherspoon,,
1573004.5132803381,5196784.818641566,169.0,0.20000000298023224,wotherspoon,,
1572389.7463268035,5196595.927878978,205.0,0.20000000298023224,wotherspoon,,
1573164.8620057583,5196868.916619647,195.47456,0.20000000298023224,wotherspoon,,
1572205.8507883225,5196831.571520558,197.0,0.20000000298023224,wotherspoon,,
1571516.6804051073,5196997.738697969,206.15984,0.20000000298023224,wotherspoon,,
1570531.0604231278,5180447.550852378,176.0,0.20000000298023224,wotherspoon,,
1570663.885427364,5180526.085871767,181.3961,0.20000000298023224,wotherspoon,,
1571093.5137785394,5180403.389988994,191.66748,0.20000000298023224,wotherspoon,,
1597063.2183695699,5149128.053343104,1073.0,0.20000000298023224,wotherspoon,,
1569576.6368497633,5175288.980869811,900.0,0.20000000298023224,wotherspoon,,
1569722.681378489,5168871.046540006,733.0,0.20000000298023224,wotherspoon,,
1581489.3592524764,5174926.116982165,586.0,0.20000000298023224,wotherspoon,,
1577847.4328443643,5174218.579767739,830.0,0.20000000298023224,wotherspoon,,
1527316.4494357142,5184452.014075028,518.0,0.20000000298023224,wotherspoon,,
1526480.070062842,5173611.229235925,457.0,0.20000000298023224,wotherspoon,,
1515963.0871733679,5178875.415892036,531.0,0.20000000298023224,wotherspoon,,
1550147.0500017786,5173170.028357636,447.0,0.20000000298023224,wotherspoon,,
1545060.1485340989,5163974.288401201,327.0,0.20000000298023224,wotherspoon,,
1557414.9491300194,5177937.744809275,398.0,0.20000000298023224,wotherspoon,,
1557139.6524364392,5169905.611158315,292.0,0.20000000298023224,wotherspoon,,
1559099.776794446,5197893.158003164,546.0,0.20000000298023224,wotherspoon,,
1521339.8756860157,5155330.548271324,452.0,0.20000000298023224,wotherspoon,,
1564886.7149976494,5182945.912819363,294.0,0.20000000298023224,wotherspoon,,
1569572.579248472,5176184.171378869,222.0,0.20000000298023224,wotherspoon,,
1571538.1020533894,5183443.790561954,160.0,0.20000000298023224,wotherspoon,,
1571622.9904250165,5180867.014684107,211.0,0.20000000298023224,wotherspoon,,
1573666.0469073427,5178401.13933416,183.0,0.20000000298023224,wotherspoon,,
1569320.651810969,5190100.75909926,223.0,0.20000000298023224,wotherspoon,,
1568979.423673776,5179482.240176243,188.0,0.20000000298023224,wotherspoon,,
1565724.0546641422,5181051.36222689,297.0,0.20000000298023224,wotherspoon,,
1571123.973934827,5180201.433519009,192.0,0.20000000298023224,wotherspoon,,
1574579.812346142,5181889.275117132,186.0,0.20000000298023224,wotherspoon,,
1576478.5800884133,5184500.8367254585,202.0,0.20000000298023224,wotherspoon,,
1568717.7597155822,5186177.868324851,188.0,0.20000000298023224,wotherspoon,,
1564915.8441515071,5179727.894130837,324.0,0.20000000298023224,wotherspoon,,
1578520.0734299524,5179986.3797678985,184.0,0.20000000298023224,wotherspoon,,
1933261.1379653357,5620565.339633845,150.0,0.2,kaiseretal,014A,2.0
1935265.3118677852,5621691.48557128,1000.0,0.5,kaiseretal,015A,3.0
2037740.0031014914,5706989.571752057,480.0,0.5,kaiseretal,016A,3.0
2037085.6715481293,5708273.148003739,138.0,0.2,kaiseretal,017A,2.0
2037290.4179509163,5708507.089220824,138.0,0.2,kaiseretal,018A,2.0
1889457.9661771609,5741827.846253611,210.0,0.5,kaiseretal,021A,3.0
1692922.4476186347,5676345.120812586,350.0,0.5,kaiseretal,024A,3.0
1709359.8301775365,5617533.1717603,210.0,0.2,kaiseretal,025A,2.0
1935001.7193371833,5619978.385628943,150.0,0.5,kaiseretal,027A,3.0
1937056.9794681862,5621669.22788468,268.0,0.5,kaiseretal,027F,3.0
1976169.696833126,5784637.1078148335,210.0,0.5,kaiseretal,028A,3.0
1929774.166243971,5604530.5013358295,182.0,0.5,kaiseretal,029A,3.0
1906510.6771276172,5572463.852657511,495.0,0.5,kaiseretal,032A,3.0
1863699.7678110544,5544465.705241404,367.0,0.5,kaiseretal,033A,3.0
1863439.3863271256,5544308.156455677,403.0,0.5,kaiseretal,033C,3.0
1881255.4117447608,5522762.473670704,800.0,0.5,kaiseretal,034A,3.0
1823869.676280013,5463577.598439129,314.0,0.5,kaiseretal,039D,3.0
1785647.9064536872,5394870.850425519,770.0,0.5,kaiseretal,040A,3.0
1586072.1880704768,5292104.49645148,280.0,0.5,kaiseretal,042A,3.0
1406787.8878486883,4914224.682165753,140.0,0.2,kaiseretal,044A,2.0
1623714.8648028264,5431110.6992155695,210.0,0.5,kaiseretal,046A,3.0
1679870.1771010843,5403762.608218076,235.0,0.5,kaiseretal,048C,3.0
